"ID","Response"
"SRB000006001868",0
"SRB000006101897",0
"SRB000006101906",0
"SRB000006201949",1
"SRB000006201950",1
"SRB000006201953",0
"SRB000006301959",0
"SRB000006301975",0
"SRB000006401992",0
"SRB000006402004",0
"SRB000006402005",0
"SRB000006502018",0
"SRB000006502025",0
"SRB000006502028",0
"SRB000006502030",1
"SRB000006502031",0
"SRB000006602048",0
"SRB000006602055",0
"SRB000006602061",0
"SRB000006702093",0
"SRB000006702098",1
"SRB000006702101",0
"SRB000006702111",1
"SRB000006802113",0
"SRB000006902128",1
"SRB000006902129",0
"SRB000007002153",0
"SRB000007002158",0
"SRB000007102190",0
"SRB000007102196",1
"SRB000007102205",0
"SRB000007102214",0
"SRB000007202230",0
"SRB000007202245",0
"SRB000007302254",0
"SRB000007302259",1
"SRB000007302261",1
"SRB000007302265",1
"SRB000007302272",1
"SRB000007402308",1
"SRB000007402309",1
"SRB000007402313",0
"SRB000007502321",1
"SRB000007502333",1
"SRB000007602344",1
"SRB000007602362",0
"SRB000007702378",0
"SRB000007802385",0
"SRB000007802394",0
"SRB000007902422",0
"SRB000007902429",1
"SRB000007902438",0
"SRB000008002463",0
"SRB000008002465",1
"SRB000008002466",1
"SRB000008002471",1
"SRB000008102486",0
"SRB000008102500",0
"SRB000008102504",1
"SRB000008102508",1
"SRB000008102509",0
"SRB000008202535",0
"SRB000008302550",0
"SRB000008302554",1
"SRB000008302574",1
"SRB000008402591",1
"SRB000008402593",0
"SRB000008502613",1
"SRB000008502618",1
"SRB000008502619",0
"SRB000008502623",1
"SRB000008502638",1
"SRB000008602649",0
"SRB000008602654",0
"SRB000008602657",0
"SRB000008702679",1
"SRB000008702685",1
"SRB000008702697",1
"SRB000008702701",1
"SRB000008702705",1
"SRB000008802708",0
"SRB000008802725",0
"SRB000008902745",1
"SRB000008902750",0
"SRB000008902759",1
"SRB000008902762",1
"SRB000009002766",0
"SRB000009002785",0
"SRB000009102801",1
"SRB000009102803",0
"SRB000009102810",1
"SRB000009102812",1
"SRB000009102822",1
"SRB000009102824",0
"SRB000009102830",0
"SRB000009102831",0
"SRB000009202838",0
"SRB000009202846",0
"SRB000009202856",1
"SRB000009302862",0
"SRB000009402879",0
"SRB000009402881",0
"SRB000009402897",0
"SRB000009502902",1
"SRB000009502908",1
"SRB000009502924",1
"SRB000009502931",0
"SRB000009602944",1
"SRB000009602952",0
"SRB000009602956",1
"SRB000009602963",1
"SRB000009702968",0
"SRB000009702980",1
"SRB000009702984",1
"SRB000009803015",0
"SRB000009803027",0
"SRB000009803031",1
"SRB000009903044",1
"SRB000009903049",1
"SRB000009903054",0
"SRB000009903062",0
"SRB000010003081",0
"SRB000010003094",1
"SRB000010103095",1
"SRB000010103111",0
"SRB000010203136",1
"SRB000010203141",1
"SRB000010303159",1
"SRB000010303172",1
"SRB000010303173",0
"SRB000010303175",1
"SRB000010303179",1
"SRB000010403192",1
"SRB000010403208",0
"SRB000010403211",1
"SRB000010403212",1
"SRB000010503227",0
"SRB000010503230",0
"SRB000010503240",0
"SRB000010603251",0
"SRB000010603254",1
"SRB000010603255",1
"SRB000010703290",1
"SRB000010803309",0
"SRB000010803310",0
"SRB000010803317",1
"SRB000010803327",1
"SRB000010903359",0
"SRB000010903362",0
"SRB000010903365",0
"SRB000011003375",0
"SRB000011003387",0
"SRB000011003393",0
"SRB000011103413",1
"SRB000011103420",1
"SRB000011103432",0
"SRB000011203444",0
"SRB000011203469",1
"SRB000011303472",0
"SRB000011303473",0
"SRB000011303477",0
"SRB000011303482",0
"SRB000011303486",1
"SRB000011303504",1
"SRB000011403506",1
"SRB000011403512",0
"SRB000011503529",0
"SRB000011503531",1
"SRB000011503549",1
"SRB000011503555",1
"SRB000011503557",1
"SRB000011603564",1
"SRB000011603568",0
"SRB000011603583",1
"SRB000011603585",0
"SRB000011603589",0
"SRB000011703590",1
"SRB000011703595",1
"SRB000011703598",1
"SRB000011703601",0
"SRB000011703606",1
"SRB000011703609",0
"SRB000011803635",1
"SRB000011803636",1
"SRB000011803640",1
"SRB000011803641",1
"SRB000011803642",1
"SRB000011803649",1
"SRB000011903677",0
"SRB000011903679",0
"SRB000011903685",0
"SRB000011903689",0
"SRB000012003692",1
"SRB000012003711",1
"SRB000012003712",0
"SRB000012103738",1
"SRB000012203765",0
"SRB000012203775",0
"SRB000012303791",1
"SRB000012303792",1
"SRB000012303796",1
"SRB000012303805",0
"SRB000012303806",1
"SRB000012303807",1
"SRB000012403814",1
"SRB000012403831",1
"SRB000012403838",0
"SRB000012503848",1
"SRB000012503852",1
"SRB000012503858",1
"SRB000012503860",1
"SRB000012503870",1
"SRB000012503873",1
"SRB000012603881",0
"SRB000012603887",1
"SRB000012603905",1
"SRB000012703913",0
"SRB000012703914",0
"SRB000012803955",1
"SRB000012803963",0
"SRB000012903980",0
"SRB000012903982",0
"SRB000012903985",0
"SRB000012903999",0
"SRB000013104037",1
"SRB000013104054",0
"SRB000013204074",1
"SRB000013204085",0
"SRB000013204093",0
"SRB000013304097",0
"SRB000013304098",0
"SRB000013404122",1
"SRB000013404128",0
"SRB000013404131",0
"SRB000013504139",0
"SRB000013504152",1
"SRB000013504153",1
"SRB000013704170",1
"SRB000013704182",1
"SRB000013704186",1
"SRB000013804205",0
"SRB000013804210",0
"SRB000013804215",0
"SRB000013904229",0
"SRB000013904235",0
"SRB000013904238",1
"SRB000013904251",0
"SRB000014004264",1
"SRB000014004267",0
"SRB000014004271",1
"SRB000014104297",0
"SRB000014104305",1
"SRB000014204309",0
"SRB000014204313",0
"SRB000014204316",1
"SRB000014204322",0
"SRB000014204331",0
"SRB000014304356",1
"SRB000014304367",1
"SRB000014404380",0
"SRB000014404384",0
"SRB000014404386",0
"SRB000014404392",0
"SRB000014504408",0
"SRB000014504414",0
"SRB000014504422",0
"SRB000014504437",0
"SRB000014604461",1
"SRB000014704482",0
"SRB000014704483",1
"SRB000014704501",0
"SRB000014804521",1
"SRB000014804534",1
"SRB000014804535",1
"SRB000014904538",0
"SRB000014904547",1
"SRB000015004560",1
"SRB000015004565",0
"SRB000015004588",0
"SRB000015104594",1
"SRB000015104611",1
"SRB000015104614",1
"SRB000015104624",0
"SRB000015204648",1
"SRB000015204649",0
"SRB000015204653",0
"SRB000015304664",0
"SRB000015304674",1
"SVK000000100005",0
"SVK000000200011",1
"SVK000000400050",0
"SVK000000900106",0
"SVK000000900109",1
"SVK000001000112",1
"SVK000001000117",1
"SVK000001200158",0
"SVK000001200171",1
"SVK000001400192",1
"SVK000001400195",0
"SVK000001400199",1
"SVK000001500214",1
"SVK000001600241",0
"SVK000001700253",0
"SVK000001800268",1
"SVK000001800274",0
"SVK000001900281",1
"SVK000001900288",1
"SVK000001900309",1
"SVK000002000313",0
"SVK000002100324",0
"SVK000002200328",0
"SVK000002300380",1
"SVK000002300383",1
"SVK000002400406",1
"SVK000002400417",0
"SVK000002400431",1
"SVK000002500437",1
"SVK000002500440",0
"SVK000002500445",1
"SVK000002600453",1
"SVK000002600458",1
"SVK000002600462",1
"SVK000002700482",1
"SVK000002700491",1
"SVK000002800505",1
"SVK000002800506",1
"SVK000002800510",1
"SVK000003200572",0
"SVK000003200588",1
"SVK000003300598",1
"SVK000003300606",0
"SVK000003400626",1
"SVK000003500653",1
"SVK000003500665",0
"SVK000003700697",1
"SVK000003700705",0
"SVK000003700709",1
"SVK000003800727",1
"SVK000003800731",1
"SVK000004000760",0
"SVK000004000767",0
"SVK000004100778",0
"SVK000004100781",1
"SVK000004200811",1
"SVK000004200830",1
"SVK000004300838",1
"SVK000004500868",0
"SVK000004500881",1
"SVK000004700903",1
"SVK000004700905",0
"SVK000004800928",1
"SVK000004800938",1
"SVK000004800949",1
"SVK000005000965",1
"SVK000005100974",0
"SVK000005201020",1
"SVK000005301047",0
"SVK000005501125",1
"SVK000005801145",1
"SVK000006101200",0
"SVK000006201217",0
"SVK000006201222",1
"SVK000006201223",0
"SVK000006301255",1
"SVK000006401288",1
"SVK000006501295",1
"SVK000006601334",1
"SVK000006701343",1
"SVK000007001402",1
"SVK000007001403",0
"SVK000007101427",0
"SVK000007201448",1
"SVK000007201455",0
"SVK000007201459",0
"SVK000007301475",1
"SVK000007301478",1
"SVK000007301483",1
"SVK000007401518",0
"SVK000007501529",0
"SVK000007601567",0
"SVK000007601570",0
"SVK000007601573",1
"SVK000007701588",1
"SVK000007801596",1
"SVK000007801617",1
"SVK000007901636",0
"SVK000008001650",0
"SVK000008001652",1
"SVK000008301689",0
"SVK000008301690",1
"SVK000008301708",1
"SVK000008401714",0
"SVK000008501722",1
"SVK000008501728",0
"SVK000008701776",0
"SVK000008801783",1
"SVK000008901802",1
"SVK000009001817",1
"SVK000009001818",1
"SVK000009001834",0
"SVK000009101859",1
"SVK000009201875",0
"SVK000009201887",0
"SVK000009401926",1
"SVK000009601949",0
"SVK000009702001",1
"SVK000009702008",0
"SVK000009802022",1
"SVK000010002066",0
"SVK000010002068",0
"SVK000010202085",1
"SVK000010202086",0
"SVK000010302103",0
"SVK000010502139",1
"SVK000010602144",1
"SVK000010602154",1
"SVK000010802185",1
"SVK000010902191",0
"SVK000011102245",1
"SVK000011402297",1
"SVK000011502318",0
"SVK000011502328",0
"SVK000011602339",1
"SVK000011602344",0
"SVK000011602348",0
"SVK000011802366",0
"SVK000011902405",1
"SVK000012102431",0
"SVK000012102454",1
"SVK000012202467",1
"SVK000012202469",0
"SVK000012202488",1
"SVK000012302490",0
"SVK000012402515",1
"SVK000012502531",0
"SVK000012802578",1
"SVK000012802582",0
"SVK000012902597",1
"SVK000012902599",1
"SVK000013202642",1
"SVK000013202643",1
"SVK000013302652",1
"SVK000013502694",0
"SVK000013702698",1
"SVK000013702705",0
"SVK000013802717",0
"SVK000013802738",1
"SVK000014002781",1
"SVK000014102793",1
"SVK000014302815",1
"SVK000014302826",0
"SVK000014402865",0
"SVK000014602880",0
"SVK000014702920",0
"SVK000014802934",0
"SVK000015002946",1
"SVK000015203001",0
"SVK000015203014",0
"SVK000015503074",0
"SVK000015503080",0
"SVK000015503091",0
"SVK000015603117",1
"SVK000015603125",0
"SVK000015803160",0
"SVK000015803164",0
"SVK000015903175",1
"SVK000015903176",0
"SVK000015903183",1
"SVK000016003190",0
"SVK000016003192",1
"SVK000016203219",1
"SVK000016203234",1
"SVK000016303241",1
"SVK000016303244",1
"SVK000016403273",0
"SVK000016403277",1
"SVK000016503291",0
"SVK000016503292",0
"SVK000016503308",1
"SVK000016703333",0
"SVK000016703339",0
"SVK000016703354",0
"SVK000016703361",1
"SVK000016803389",1
"SVK000017203460",1
"SVK000017203462",1
"SVK000017303490",0
"SVK000017303505",1
"SVK000017303513",1
"SVK000017403547",1
"SVK000017503563",1
"SVK000017803648",0
"SVK000017903656",1
"SVK000018203668",0
"SVK000018203670",0
"SVK000018203679",0
"SVK000018403747",0
"SVK000018503754",0
"SVK000018603757",0
"SVK000018703762",1
"SVK000018703768",1
"SVK000018703779",1
"SVK000018803804",0
"SVK000019003845",1
"SVK000019203858",1
"SVK000019203862",1
"SVK000019303874",1
"SVK000019303880",1
"SVK000019403882",1
"SVK000019403895",1
"SVK000019603909",0
"SVK000019703933",1
"SVK000019703936",0
"SVK000019803949",1
"SVK000019903961",0
"SVK000019903963",1
"SVK000019903977",1
"SVK000020003994",0
"SVK000020104011",1
"SVK000020104020",0
"SVK000020104034",1
"SVK000020304078",1
"SVK000020404094",0
"SVK000020504107",1
"SVK000020604118",1
"SVK000020804194",1
"SVK000020904202",1
"SVK000020904212",1
"SVK000021004245",1
"SVK000021104258",1
"SVK000021104274",1
"SVK000021304304",0
"SVK000021304325",0
"SVK000021404328",0
"SVK000021404331",1
"SVK000021504346",1
"SVK000021504347",0
"SVK000021804396",1
"SVK000021904420",1
"SVK000022004431",1
"SVK000022004453",0
"SVK000022504541",0
"SVK000022504543",1
"SVK000022504548",0
"SVK000022704565",0
"SVK000022704575",0
"SVK000022704577",0
"SVK000022904599",1
"SVK000022904601",1
"SVK000023004635",1
"SVK000023104647",0
"SVN000000100005",0
"SVN000000200010",1
"SVN000000300020",1
"SVN000000400050",1
"SVN000000500078",1
"SVN000000600080",1
"SVN000000600101",1
"SVN000000800120",0
"SVN000000800129",1
"SVN000000800139",0
"SVN000000900142",1
"SVN000000900144",1
"SVN000001100183",0
"SVN000001100188",0
"SVN000001400214",0
"SVN000001500242",0
"SVN000001500250",0
"SVN000001800291",1
"SVN000001900305",0
"SVN000002100333",0
"SVN000002300352",0
"SVN000002400362",1
"SVN000002400383",1
"SVN000002500402",1
"SVN000002500407",0
"SVN000002500410",0
"SVN000002600426",1
"SVN000003200503",0
"SVN000003200512",1
"SVN000003400526",0
"SVN000003700578",0
"SVN000003800601",1
"SVN000003800617",0
"SVN000004000655",0
"SVN000004200690",1
"SVN000004800794",1
"SVN000005000832",0
"SVN000005000833",0
"SVN000005300884",1
"SVN000005600927",0
"SVN000005600930",1
"SVN000005700942",1
"SVN000005900971",0
"SVN000006001004",0
"SVN000006001005",0
"SVN000006101016",1
"SVN000006101032",1
"SVN000006201045",1
"SVN000006201053",0
"SVN000006301072",1
"SVN000006301073",1
"SVN000006301082",0
"SVN000006401086",1
"SVN000006601097",0
"SVN000006701108",0
"SVN000006801139",0
"SVN000007101163",0
"SVN000007301166",0
"SVN000007301173",1
"SVN000007501192",1
"SVN000007601210",1
"SVN000007601212",0
"SVN000007701226",1
"SVN000007901236",0
"SVN000007901240",1
"SVN000008001268",1
"SVN000008201290",1
"SVN000008201303",1
"SVN000008201313",0
"SVN000008301323",0
"SVN000008301335",0
"SVN000008401340",1
"SVN000008501347",0
"SVN000008601359",1
"SVN000008601365",0
"SVN000008701385",0
"SVN000008701387",1
"SVN000008901421",1
"SVN000008901437",1
"SVN000009101470",0
"SVN000009101472",1
"SVN000009201479",0
"SVN000009301506",0
"SVN000009401517",1
"SVN000009601564",0
"SVN000009601575",0
"SVN000009701585",1
"SVN000009701596",0
"SVN000009801611",1
"SVN000009801622",0
"SVN000009901630",0
"SVN000010001668",1
"SVN000010101675",1
"SVN000010101676",1
"SVN000010201700",0
"SVN000010201714",0
"SVN000010501757",0
"SVN000010601765",0
"SVN000010601770",1
"SVN000010801800",0
"SVN000010801810",1
"SVN000010901839",0
"SVN000011001844",1
"SVN000011201896",0
"SVN000011501939",0
"SVN000011801995",0
"SVN000011802010",1
"SVN000011902033",1
"SVN000011902035",0
"SVN000011902037",0
"SVN000012002049",1
"SVN000012202078",1
"SVN000012502120",0
"SVN000012602130",1
"SVN000012802173",0
"SVN000012902198",0
"SVN000013002211",1
"SVN000013002215",1
"SVN000013102243",0
"SVN000013302263",1
"SVN000013302269",0
"SVN000013302271",1
"SVN000013302277",1
"SVN000013402301",1
"SVN000013502319",0
"SVN000013502333",0
"SVN000013602344",1
"SVN000013802392",0
"SVN000014002427",1
"SVN000014002440",1
"SVN000014102448",0
"SVN000014102458",0
"SVN000014402482",0
"SVN000014702528",0
"SVN000014702538",0
"SVN000014902555",1
"SVN000015002567",0
"SVN000015002570",0
"SVN000015102584",0
"SVN000015102598",1
"SVN000015202613",1
"SVN000015402650",1
"SVN000015502662",1
"SVN000015602698",1
"SVN000015702712",1
"SVN000015702717",0
"SVN000015802735",1
"SVN000015802747",1
"SVN000015902769",0
"SVN000015902771",1
"SVN000016002773",1
"SVN000016002788",0
"SVN000016002790",1
"SVN000016102796",1
"SVN000016302827",0
"SVN000016402834",0
"SVN000016402836",0
"SVN000016402849",0
"SVN000016602885",0
"SVN000016702902",0
"SVN000016702904",1
"SVN000016802929",1
"SVN000016802937",1
"SVN000016902950",0
"SVN000016902954",1
"SVN000016902965",1
"SVN000017002988",1
"SVN000017103001",0
"SVN000017103009",1
"SVN000017103016",1
"SVN000017203025",1
"SVN000017403039",1
"SVN000017403059",1
"SVN000017603094",1
"SVN000017803122",1
"SVN000018003143",0
"SVN000018103164",1
"SVN000018103171",1
"SVN000018203186",0
"SVN000018203197",1
"SVN000018303212",1
"SVN000018503226",0
"SVN000018603230",0
"SVN000018603244",0
"SVN000018703274",0
"SVN000018903293",0
"SVN000018903299",1
"SVN000018903300",0
"SVN000019103325",0
"SVN000019103336",0
"SVN000019403356",0
"SVN000019503368",1
"SVN000019503371",0
"SVN000019603376",0
"SVN000019603390",1
"SVN000019703417",1
"SVN000019803452",1
"SVN000019903454",0
"SVN000020003460",0
"SVN000020103493",0
"SVN000020203507",1
"SVN000020603545",0
"SVN000020603549",1
"SVN000020803576",0
"SVN000020803591",0
"SVN000021003613",1
"SVN000021303673",0
"SVN000021303679",1
"SVN000021503696",0
"SVN000021603721",0
"SVN000021603725",0
"SVN000021603733",1
"SVN000021803761",0
"SVN000021903790",1
"SVN000022003802",0
"SVN000022303857",1
"SVN000022403870",1
"SVN000022503894",1
"SVN000022503896",1
"SVN000023003949",0
"SVN000023003956",1
"SVN000023103962",1
"SVN000023103973",0
"SVN000023203979",1
"SVN000023203985",1
"SVN000023404036",0
"SVN000023604073",1
"SVN000023704094",1
"SVN000023704097",0
"SVN000023804105",0
"SVN000024004151",1
"SVN000024004164",0
"SVN000024104172",1
"SVN000024104189",1
"SVN000024304212",0
"SVN000024404232",0
"SVN000024504249",0
"SVN000024504255",0
"SVN000024604266",0
"SVN000024804294",0
"SVN000024904321",1
"SVN000025004340",0
"SVN000025004344",0
"SVN000025104348",0
"SVN000025204356",1
"SVN000025404398",1
"SVN000025404409",0
"SVN000025504420",0
"SVN000025504424",0
"SVN000026104479",0
"SVN000026204486",0
"SVN000026204487",0
"SVN000026204492",1
"SVN000026304513",0
"SVN000026404542",0
"SVN000026504565",0
"SVN000026604574",0
"SVN000026604587",1
"SVN000026704610",0
"SVN000026904643",0
"SVN000027004646",1
"SVN000027104677",0
"SVN000027104680",0
"SVN000027204697",1
"SVN000027404736",1
"SVN000027504748",0
"SVN000027604766",0
"SVN000027704782",1
"SVN000027804800",0
"SVN000027904817",0
"SVN000027904824",0
"SVN000028104852",0
"SVN000028104864",1
"SVN000028204877",0
"SVN000028304909",0
"SVN000028604978",0
"SVN000028704983",0
"SVN000028905015",1
"SVN000028905018",1
"SVN000029105041",0
"SVN000029305063",0
"SVN000029405089",1
"SVN000029405104",1
"SVN000029605122",0
"SVN000029605127",0
"SVN000029605132",0
"SVN000029805160",1
"SVN000030005176",1
"SVN000030005177",0
"SVN000030105199",0
"SVN000030105200",1
"SVN000030305213",1
"SVN000030405254",1
"SVN000030405255",1
"SVN000030605284",0
"SVN000030705287",0
"SVN000030905331",1
"SVN000030905335",0
"SVN000031005348",1
"SVN000031005357",0
"SVN000031105371",1
"SVN000031205399",0
"SVN000031605465",0
"SVN000031805496",0
"SVN000031905505",1
"SVN000031905515",1
"SVN000032005533",0
"SVN000032005544",1
"SVN000032105571",0
"SVN000032205597",0
"SVN000032405607",1
"SVN000032405616",0
"SVN000032505621",0
"SVN000032505629",0
"SVN000032605643",0
"SVN000032605647",0
"SVN000032605653",1
"SVN000032805676",0
"SVN000032905685",0
"SVN000032905694",0
"SVN000033005710",0
"SVN000033005723",1
"SVN000033105733",1
"SVN000033105741",1
"SVN000033205759",0
"SVN000033205760",0
"SVN000033205775",0
"SVN000033305777",1
"SVN000033405808",0
"SVN000033505845",1
"SVN000033505848",0
"SVN000033605859",0
"SVN000033805902",0
"SWE000000100012",0
"SWE000000600099",1
"SWE000000700139",0
"SWE000000700141",0
"SWE000000800150",1
"SWE000000900186",1
"SWE000001100229",0
"SWE000001100236",0
"SWE000001100241",0
"SWE000001300268",0
"SWE000001400316",1
"SWE000001500342",1
"SWE000001600350",1
"SWE000001600370",0
"SWE000001700380",1
"SWE000001700384",0
"SWE000001800409",1
"SWE000001900433",1
"SWE000002200530",1
"SWE000002200535",1
"SWE000002300538",1
"SWE000002300546",1
"SWE000002400581",0
"SWE000002400586",1
"SWE000002600618",1
"SWE000002600628",1
"SWE000002700655",1
"SWE000002700657",0
"SWE000002700662",0
"SWE000002800683",0
"SWE000002900700",1
"SWE000003000724",1
"SWE000003400799",0
"SWE000003500822",0
"SWE000003600842",0
"SWE000003700890",1
"SWE000003700895",0
"SWE000003800903",1
"SWE000003900925",0
"SWE000003900933",1
"SWE000003900941",1
"SWE000004000957",1
"SWE000004200986",1
"SWE000004301007",0
"SWE000004401026",1
"SWE000004501050",1
"SWE000004501052",1
"SWE000004501071",1
"SWE000004601075",0
"SWE000004601092",1
"SWE000004701119",1
"SWE000005001178",1
"SWE000005001196",1
"SWE000005101213",0
"SWE000005201229",1
"SWE000005201239",0
"SWE000005301278",1
"SWE000005401290",1
"SWE000005501332",0
"SWE000005701383",0
"SWE000005901435",0
"SWE000006001439",0
"SWE000006001457",0
"SWE000006101490",1
"SWE000006101491",1
"SWE000006401524",1
"SWE000006401534",1
"SWE000006501545",1
"SWE000006701594",1
"SWE000006701609",1
"SWE000006701610",1
"SWE000006801625",1
"SWE000006901639",1
"SWE000006901655",1
"SWE000007101678",1
"SWE000007101687",1
"SWE000007101692",1
"SWE000007201702",1
"SWE000007301717",0
"SWE000007301730",1
"SWE000007401734",0
"SWE000007401748",0
"SWE000007901853",1
"SWE000008001891",0
"SWE000008101898",0
"SWE000008101899",0
"SWE000008201904",0
"SWE000008301925",1
"SWE000008401933",1
"SWE000008601956",1
"SWE000008802002",0
"SWE000009002008",1
"SWE000009202052",1
"SWE000009202069",0
"SWE000009502087",1
"SWE000009502103",1
"SWE000009602106",0
"SWE000009902158",1
"SWE000009902169",1
"SWE000010002182",0
"SWE000010002188",1
"SWE000010102213",0
"SWE000010202229",1
"SWE000010202250",1
"SWE000010402279",0
"SWE000010502299",1
"SWE000010702344",0
"SWE000010702350",1
"SWE000010702356",0
"SWE000010702361",0
"SWE000010802363",0
"SWE000010802365",1
"SWE000010902402",0
"SWE000010902408",0
"SWE000011002435",1
"SWE000011102451",1
"SWE000011202478",1
"SWE000011302504",0
"SWE000011302506",0
"SWE000011402541",1
"SWE000011502564",1
"SWE000011502569",1
"SWE000011602579",0
"SWE000011602580",1
"SWE000011702619",1
"SWE000012102703",1
"SWE000012302719",0
"SWE000012302722",1
"SWE000012402759",0
"SWE000012502785",1
"SWE000012702842",1
"SWE000012802847",1
"SWE000012902852",1
"SWE000013002873",0
"SWE000013302941",1
"SWE000013402970",1
"SWE000013503003",1
"SWE000013703058",1
"SWE000013803085",1
"SWE000014003145",1
"SWE000014103151",1
"SWE000014103152",0
"SWE000014303203",0
"SWE000014303204",1
"SWE000014303215",0
"SWE000014403249",1
"SWE000014403251",0
"SWE000014503259",0
"SWE000014603294",1
"SWE000014603308",0
"SWE000014803362",0
"SWE000014903370",1
"SWE000015003398",0
"SWE000015003413",1
"SWE000015003415",1
"SWE000015603525",0
"SWE000015803556",1
"SWE000015803571",1
"SWE000015903590",0
"SWE000015903598",1
"SWE000015903602",1
"SWE000016003616",0
"SWE000016303687",1
"SWE000016403707",1
"SWE000016403710",1
"SWE000016603724",1
"SWE000016603734",1
"SWE000016903778",1
"SWE000016903788",1
"SWE000017003828",0
"SWE000017103838",0
"SWE000017203846",1
"SWE000017403899",0
"SWE000017503923",0
"SWE000017603940",1
"SWE000017603949",0
"SWE000017703984",0
"SWE000017803993",0
"SWE000017904032",1
"SWE000017904033",1
"SWE000018004038",1
"SWE000018004057",0
"SWE000018104068",1
"SWE000018204111",0
"SWE000018404152",1
"SWE000018504173",1
"SWE000018604192",1
"SWE000018604216",1
"SWE000018704233",1
"SWE000018704240",1
"SWE000018804256",1
"SWE000018804262",1
"SWE000018904271",1
"SWE000019004299",1
"SWE000019004323",0
"SWE000019104345",1
"SWE000019204360",0
"SWE000019204373",1
"SWE000019404389",1
"SWE000019504411",0
"SWE000019604421",1
"SWE000019604438",0
"SWE000019704447",0
"SWE000019904506",0
"SWE000020004519",0
"SWE000020004526",1
"SWE000020104549",1
"SWE000020204561",1
"SWE000020204564",1
"SWE000020304576",1
"SWE000020504607",1
"SWE000020504621",1
"SWE000020804689",0
"SWE000020904718",0
"TAP000000200044",1
"TAP000000200047",1
"TAP000000200069",1
"TAP000000300089",1
"TAP000000300105",0
"TAP000000400127",0
"TAP000000400134",1
"TAP000000400141",0
"TAP000000400146",1
"TAP000000500162",1
"TAP000000500179",1
"TAP000000500181",0
"TAP000000600208",1
"TAP000000600220",0
"TAP000000600224",1
"TAP000000600226",1
"TAP000000800259",1
"TAP000000800277",1
"TAP000000900314",0
"TAP000001000360",0
"TAP000001100375",1
"TAP000001100382",1
"TAP000001200408",1
"TAP000001200431",1
"TAP000001300443",1
"TAP000001300460",1
"TAP000001400482",1
"TAP000001400499",1
"TAP000001500536",1
"TAP000001500550",0
"TAP000001600585",0
"TAP000001600589",1
"TAP000001600590",1
"TAP000001800638",1
"TAP000001800656",1
"TAP000001900671",0
"TAP000001900678",0
"TAP000002000708",1
"TAP000002200773",0
"TAP000002300836",0
"TAP000002400870",0
"TAP000002400876",1
"TAP000002400881",1
"TAP000002500889",1
"TAP000002500912",1
"TAP000002600931",1
"TAP000002600946",1
"TAP000002600959",0
"TAP000002700969",1
"TAP000002700982",1
"TAP000002801014",1
"TAP000002801041",1
"TAP000002901060",1
"TAP000002901074",1
"TAP000003001116",1
"TAP000003001118",1
"TAP000003101146",1
"TAP000003301217",0
"TAP000003401234",0
"TAP000003401241",1
"TAP000003401248",1
"TAP000003401254",0
"TAP000003501292",1
"TAP000003601303",1
"TAP000003601310",1
"TAP000003601311",1
"TAP000003701350",1
"TAP000003701357",1
"TAP000003701365",1
"TAP000003801392",0
"TAP000003801402",0
"TAP000003901417",1
"TAP000003901436",1
"TAP000003901440",1
"TAP000004001479",1
"TAP000004101499",1
"TAP000004201540",1
"TAP000004201563",0
"TAP000004201567",0
"TAP000004301570",1
"TAP000004301601",0
"TAP000004401608",1
"TAP000004401616",1
"TAP000004401633",1
"TAP000004501668",0
"TAP000004501679",0
"TAP000004601718",0
"TAP000004601719",1
"TAP000004701726",1
"TAP000004701754",1
"TAP000004701758",1
"TAP000004801764",0
"TAP000004801780",1
"TAP000004801783",1
"TAP000004801802",1
"TAP000004901829",1
"TAP000005001843",1
"TAP000005001858",1
"TAP000005101882",1
"TAP000005201921",1
"TAP000005201924",0
"TAP000005201930",0
"TAP000005201948",0
"TAP000005301987",1
"TAP000005301990",1
"TAP000005402016",0
"TAP000005502028",1
"TAP000005702131",0
"TAP000005802155",1
"TAP000005802167",1
"TAP000005902192",1
"TAP000005902202",1
"TAP000005902206",1
"TAP000006002225",0
"TAP000006002237",0
"TAP000006002240",1
"TAP000006102286",0
"TAP000006202321",0
"TAP000006202331",1
"TAP000006302339",1
"TAP000006402386",0
"TAP000006402395",1
"TAP000006502434",0
"TAP000006602462",0
"TAP000006602468",1
"TAP000006602469",0
"TAP000006702502",1
"TAP000006702503",1
"TAP000006802544",0
"TAP000006802561",0
"TAP000006902569",1
"TAP000007002623",1
"TAP000007102649",0
"TAP000007102653",1
"TAP000007102672",0
"TAP000007102674",1
"TAP000007202690",1
"TAP000007302719",0
"TAP000007402765",1
"TAP000007402771",0
"TAP000007502799",1
"TAP000007602858",1
"TAP000007702862",0
"TAP000007702886",1
"TAP000007802915",1
"TAP000007802932",0
"TAP000007902962",0
"TAP000008002983",1
"TAP000008103033",0
"TAP000008103036",1
"TAP000008103039",0
"TAP000008203070",1
"TAP000008203072",1
"TAP000008203081",0
"TAP000008203083",1
"TAP000008303091",1
"TAP000008303100",1
"TAP000008303125",1
"TAP000008403153",1
"TAP000008403161",1
"TAP000008503167",1
"TAP000008503190",1
"TAP000008603217",1
"TAP000008803254",0
"TAP000008803255",1
"TAP000009003335",0
"TAP000009003347",0
"TAP000009003349",0
"TAP000009003355",0
"TAP000009103365",1
"TAP000009103381",1
"TAP000009203412",1
"TAP000009203424",1
"TAP000009203425",1
